"ARTIST_ID","FECHA","POPULARITY","NUM_FOLLOWERS"
"0SdiiPkr02EUdekHZJkt58",23/04/20,62,276296
"7mEIug7XUlQHikrFxjTWes",23/04/20,72,1086947
"2sil8z5kiy4r76CRTXxBCA",23/04/20,72,1587889
"5rSXSAkZ67PYJSvpUpkOr7",23/04/20,80,3135789
"6sFIWsNpZYqfjUpaCgueju",23/04/20,75,4024641
"2oX42qP5ineK3hrhBECLmj",23/04/20,77,759765
"0MlOPi3zIDMVrfA9R04Fe3",23/04/20,70,1020092
"7dOBabd5O4CvKrg4iriHTM",23/04/20,71,1210853
"0uq5PttqEjj3IH1bzwcrXF",23/04/20,71,1715700
"0a1gHP0HAqALbEyxaD5Ngn",23/04/20,74,2321545
"0L6Gwm0JDrgIQJfjarWSUR",23/04/20,60,186038
"0dlOr0VIysztGWvU1dpjmP",23/04/20,65,535064
"6yJCxee7QumYr820xdIsjo",23/04/20,76,2089669
"4XSTvtAr5tA6YbCchr5TQI",23/04/20,39,355
"6deZN1bslXzeGvOLaLMOIF",23/04/20,78,4292114
"1kM5rgJvkiDMOoKX56H6pX",23/04/20,62,359156
"2iEvnFsWxR0Syqu2JNopAd",23/04/20,70,588101
"4q3ewBCX7sLwd24euuV69X",23/04/20,100,20638935
"2LIk90788K0zvyj2JJVwkJ",23/04/20,81,224658
"246dkjvS1zLTtiykXe5h60",23/04/20,95,24521453
"757aE44tKEUQEqRuT6GnEB",23/04/20,93,2324868
"699OTQXzgjhIYAHMy9RyPD",23/04/20,84,3427040
"7uaIm6Pw7xplS8Dy06V6pT",23/04/20,85,282186
"1vyhD5VmyZ7KMfW5gqLgo5",23/04/20,97,19144681
"5Rl15oVamLq7FbSb0NNBNy",23/04/20,88,6054286
"1mcTU81TzQhprhouKaTkpq",23/04/20,90,876839
"0vRvGUQVUjytro0xpb26bs",23/04/20,84,336017
"28gNT5KBp7IjEOQoevXf9N",23/04/20,86,1375082
"6P5NO5hzJbuOqSdyPB7SJM",23/04/20,77,154014
"0YbodxZ8dsnWW002EWS51w",23/04/20,28,4304
"0DTHMLPSmN9DLQdi0Di5ND",23/04/20,31,12949
"64tzIMKX4Npx37YLcNZZNC",23/04/20,34,6921
"3e7awlrlDSwF3iM0WBjGMp",24/04/20,83,7335215
"26VFTg2z8YR0cCuwLzESi2",24/04/20,90,10333633
"1uNFoZAHBGtllmzznpCI3s",24/04/20,95,34466984
"7qG3b048QCHVRO5Pv1T5lw",24/04/20,79,9288928
"5YGY8feqx7naU7z4HrwZM6",24/04/20,83,11469890
"6vWDO969PvNqNYHIOW5v0m",24/04/20,88,22647399
"0EmeFodog0BfCgMzAIvKQp",24/04/20,86,18657871
"60rpJ9SgigSd16DOAG7GSa",24/04/20,75,157972
"5KNNVgR6LBIABRIomyCwKJ",24/04/20,77,596978
"2jku7tDXc6XoB6MO2hFuqg",24/04/20,88,2913877
"3DiDSECUqqY1AuBP8qtaIa",24/04/20,82,7457423
"1Xyo4u8uXC1ZmMpatF05PJ",24/04/20,98,20165306
"4O15NlyKLIASxsJ0PrXPfz",24/04/20,95,8514004
"21E3waRsmPlU7jZsS13rcj",24/04/20,81,5220748
"6zFYqv1mOsgBRQbae3JJ9e",24/04/20,79,2564079
"3Y3xIwWyq5wnNHPp5gPjOW",24/04/20,70,525263
"3Z02hBLubJxuFJfhacLSDc",24/04/20,78,1575863
"2BTZIqw0ntH9MvilQ3ewNY",24/04/20,72,1233926
"1dfeR4HaWDbWqFHLkxsg1d",24/04/20,89,25289258
"72OaDtakiy6yFqkt4TsiFt",24/04/20,72,1532461
"3PhoLpVuITZKcymswpck5b",24/04/20,84,4970791
"7xkAwz0bQTGDSbkofyQt3U",24/04/20,64,412644
"58lV9VcRSjABbAbfWS6skp",24/04/20,81,7695665
"0C8ZW7ezQVs4URX5aX7Kqx",24/04/20,90,20389742
"6L1XC7NrmgWRlwAeLJvVtA",24/04/20,71,26996
"6KImCVD70vtIoJWnq6nGn3",24/04/20,90,6911028
"06HL4z0CvFAxyc27GXpf02",24/04/20,92,28598964
"1zNqDE7qDGCsyzJwohVaoX",24/04/20,84,5731358
"0hEurMDQu99nJRq8pTxO14",24/04/20,84,4511246
"2wY79sveU1sp5g7SokKOiI",24/04/20,89,12479562
"4GNC7GD6oZMSxPGyXy4MNB",24/04/20,89,3232528
"1KCSPY1glIKqW2TotWuXOR",24/04/20,83,8432624
"6qqNVTkY8uBg9cP3Jd7DAH",24/04/20,95,24701532
"7gOdHgIoIKoe4i9Tta6qdD",24/04/20,85,3961079
"4npEfmQ6YuiwW1GpUmaq3F",24/04/20,87,1454103
"1Hsdzj7Dlq2I7tHP7501T4",24/04/20,84,5060994
"6M2wZ9GZgrQXHCFfjv46we",24/04/20,95,16501201
"1MIVXf74SZHmTIp4V4paH4",24/04/20,80,718577
"2kRfqPViCqYdSGhYSM9R0Q",24/04/20,81,1832585
"6DgP9otnZw5z6daOntINxp",24/04/20,73,40190
"1HY2Jd0NmPuamShAr6KMms",24/04/20,88,11365472
"3MZsBdqDrRTJihTHQrO6Dq",24/04/20,85,2513475
"1Y8cdNmUJH7yBTd9yOvr5i",24/04/20,75,3985932
"0TImkz4nPqjegtVSMZnMRq",24/04/20,71,2087083
"5cj0lLjcoR7YOSnhnX0Po5",24/04/20,91,1633581
"3TVXtAsR1Inumwj472S9r4",24/04/20,98,46384716
"4r63FhuTkUYltbVAg5TQnk",24/04/20,94,2779022
"3YQKmKGau1PzlVlkL1iodx",24/04/20,87,16827230
"2NjfBq1NflQcKSeiDooVjY",24/04/20,88,1046807
"3FUY2gzHeIiaesXtOAdB7A",24/04/20,77,3238977
"4phGZZrJZRo4ElhRtViYdl",24/04/20,79,5236977
"0C0XlULifJtAgn6ZNCW2eu",24/04/20,80,5298596
"6wPhSqRtPu1UhRCDX5yaDJ",24/04/20,74,3406552
"5ILrArfIV0tMURcHJN8Q07",24/04/20,67,391518
"6Ff53KvcvAj5U7Z1vojB5o",24/04/20,72,1247461
"6JMHws5haIO6V35YNYDnDw",24/04/20,63,237691
"07YZf4WDAMNwqr4jfgOZ8y",24/04/20,82,7574886
"4gzpq5DPGxSnKTe4SA8HAU",24/04/20,89,25479013
"0N0d3kjwdY2h7UVuTdJGfp",24/04/20,69,342398
"6jJ0s89eD6GaHleKKya26X",24/04/20,86,15257187
"0du5cEVh5yTK9QJze8zA0C",24/04/20,89,24914198
"7o95ZoZt5ZYn31e9z1Hc0a",24/04/20,68,996016
"3r17AfJCCUqC9Lf0OAc73G",24/04/20,72,3692319
"26dSoYclwsYLMAKD3tpOr4",24/04/20,82,7237640
"3BmGtnKgCSGYIUhmivXKWX",24/04/20,79,6433921
"3vAaWhdBR38Q02ohXqaNHT",24/04/20,71,1795497
"5e4Dhzv426EvQe3aDb64jL",24/04/20,73,1897949
"3QLIkT4rD2FMusaqmkepbq",24/04/20,69,795394
"1pgtr4nhBQjp9oCUBPyYWh",24/04/20,64,107794
"5MmVJVhhYKQ86izuGHzJYA",24/04/20,69,988728
"5MspMQqdVbdwP6ax3GXqum",24/04/20,67,784189
"5DYAABs8rkY9VhwtENoQCz",24/04/20,69,999511
"6DIS6PRrLS3wbnZsf7vYic",24/04/20,72,1564741
"2Hjj68yyUPiC0HKEOigcEp",24/04/20,68,676297
"0SdiiPkr02EUdekHZJkt58",24/04/20,62,276480
"7mEIug7XUlQHikrFxjTWes",24/04/20,72,1088182
"2sil8z5kiy4r76CRTXxBCA",24/04/20,73,1588941
"5rSXSAkZ67PYJSvpUpkOr7",24/04/20,80,3138135
"6sFIWsNpZYqfjUpaCgueju",24/04/20,75,4026471
"2oX42qP5ineK3hrhBECLmj",24/04/20,77,760259
"0MlOPi3zIDMVrfA9R04Fe3",24/04/20,70,1020649
"7dOBabd5O4CvKrg4iriHTM",24/04/20,71,1211823
"0uq5PttqEjj3IH1bzwcrXF",24/04/20,71,1717223
"0a1gHP0HAqALbEyxaD5Ngn",24/04/20,74,2323052
"0L6Gwm0JDrgIQJfjarWSUR",24/04/20,60,186183
"0dlOr0VIysztGWvU1dpjmP",24/04/20,65,535490
"6yJCxee7QumYr820xdIsjo",24/04/20,76,2091279
"4XSTvtAr5tA6YbCchr5TQI",24/04/20,39,357
"6deZN1bslXzeGvOLaLMOIF",24/04/20,78,4294221
"1kM5rgJvkiDMOoKX56H6pX",24/04/20,62,359468
"2iEvnFsWxR0Syqu2JNopAd",24/04/20,70,588567
"4q3ewBCX7sLwd24euuV69X",24/04/20,100,20663608
"2LIk90788K0zvyj2JJVwkJ",24/04/20,82,226172
"246dkjvS1zLTtiykXe5h60",24/04/20,95,24551923
"757aE44tKEUQEqRuT6GnEB",24/04/20,93,2335108
"699OTQXzgjhIYAHMy9RyPD",24/04/20,84,3431543
"7uaIm6Pw7xplS8Dy06V6pT",24/04/20,85,283308
"1vyhD5VmyZ7KMfW5gqLgo5",24/04/20,97,19165793
"5Rl15oVamLq7FbSb0NNBNy",24/04/20,88,6058524
"1mcTU81TzQhprhouKaTkpq",24/04/20,90,881863
"0vRvGUQVUjytro0xpb26bs",24/04/20,84,337009
"28gNT5KBp7IjEOQoevXf9N",24/04/20,87,1388189
"6P5NO5hzJbuOqSdyPB7SJM",24/04/20,77,154601
"0YbodxZ8dsnWW002EWS51w",24/04/20,28,4315
"0DTHMLPSmN9DLQdi0Di5ND",24/04/20,31,12974
"64tzIMKX4Npx37YLcNZZNC",24/04/20,34,6935
"2yEkZBBjhzKzt6LF5XMaFi",24/04/20,64,315577
"3e7awlrlDSwF3iM0WBjGMp",22/04/20,83,7325433
"26VFTg2z8YR0cCuwLzESi2",22/04/20,90,10310772
"1uNFoZAHBGtllmzznpCI3s",22/04/20,95,34424464
"7qG3b048QCHVRO5Pv1T5lw",22/04/20,79,9283583
"5YGY8feqx7naU7z4HrwZM6",22/04/20,83,11456067
"6vWDO969PvNqNYHIOW5v0m",22/04/20,88,22624045
"0EmeFodog0BfCgMzAIvKQp",22/04/20,86,18646895
"60rpJ9SgigSd16DOAG7GSa",22/04/20,75,157732
"5KNNVgR6LBIABRIomyCwKJ",22/04/20,77,594942
"2jku7tDXc6XoB6MO2hFuqg",22/04/20,88,2908346
"3DiDSECUqqY1AuBP8qtaIa",22/04/20,82,7450784
"1Xyo4u8uXC1ZmMpatF05PJ",22/04/20,98,20125384
"4O15NlyKLIASxsJ0PrXPfz",22/04/20,95,8496146
"21E3waRsmPlU7jZsS13rcj",22/04/20,80,5216067
"6zFYqv1mOsgBRQbae3JJ9e",22/04/20,79,2559284
"3Y3xIwWyq5wnNHPp5gPjOW",22/04/20,70,524259
"3Z02hBLubJxuFJfhacLSDc",22/04/20,77,1573215
"2BTZIqw0ntH9MvilQ3ewNY",22/04/20,72,1231843
"1dfeR4HaWDbWqFHLkxsg1d",22/04/20,89,25244094
"72OaDtakiy6yFqkt4TsiFt",22/04/20,72,1529760
"3PhoLpVuITZKcymswpck5b",22/04/20,84,4958690
"7xkAwz0bQTGDSbkofyQt3U",22/04/20,64,411892
"58lV9VcRSjABbAbfWS6skp",22/04/20,80,7687285
"0C8ZW7ezQVs4URX5aX7Kqx",22/04/20,89,20360486
"6L1XC7NrmgWRlwAeLJvVtA",22/04/20,71,26154
"6KImCVD70vtIoJWnq6nGn3",22/04/20,90,6887071
"06HL4z0CvFAxyc27GXpf02",22/04/20,92,28544696
"1zNqDE7qDGCsyzJwohVaoX",22/04/20,83,5720354
"0hEurMDQu99nJRq8pTxO14",22/04/20,84,4506733
"2wY79sveU1sp5g7SokKOiI",22/04/20,89,12461246
"4GNC7GD6oZMSxPGyXy4MNB",22/04/20,89,3211179
"1KCSPY1glIKqW2TotWuXOR",22/04/20,83,8417124
"6qqNVTkY8uBg9cP3Jd7DAH",22/04/20,95,24592173
"7gOdHgIoIKoe4i9Tta6qdD",22/04/20,85,3952645
"4npEfmQ6YuiwW1GpUmaq3F",22/04/20,86,1444591
"1Hsdzj7Dlq2I7tHP7501T4",22/04/20,84,5049151
"6M2wZ9GZgrQXHCFfjv46we",22/04/20,95,16455547
"1MIVXf74SZHmTIp4V4paH4",22/04/20,80,715060
"2kRfqPViCqYdSGhYSM9R0Q",22/04/20,81,1821665
"6DgP9otnZw5z6daOntINxp",22/04/20,72,39821
"1HY2Jd0NmPuamShAr6KMms",22/04/20,88,11336043
"3MZsBdqDrRTJihTHQrO6Dq",22/04/20,84,2501711
"1Y8cdNmUJH7yBTd9yOvr5i",22/04/20,75,3980537
"0TImkz4nPqjegtVSMZnMRq",22/04/20,71,2083750
"5cj0lLjcoR7YOSnhnX0Po5",22/04/20,90,1615433
"3TVXtAsR1Inumwj472S9r4",22/04/20,98,46327368
"4r63FhuTkUYltbVAg5TQnk",22/04/20,93,2757665
"3YQKmKGau1PzlVlkL1iodx",22/04/20,86,16807948
"2NjfBq1NflQcKSeiDooVjY",22/04/20,88,1036262
"3FUY2gzHeIiaesXtOAdB7A",22/04/20,76,3236200
"4phGZZrJZRo4ElhRtViYdl",22/04/20,79,5231790
"0C0XlULifJtAgn6ZNCW2eu",22/04/20,80,5293995
"6wPhSqRtPu1UhRCDX5yaDJ",22/04/20,74,3401138
"5ILrArfIV0tMURcHJN8Q07",22/04/20,67,390989
"6Ff53KvcvAj5U7Z1vojB5o",22/04/20,72,1246043
"0p4nmQO2msCgU4IF37Wi3j",22/04/20,79,5752061
"6JMHws5haIO6V35YNYDnDw",22/04/20,63,237266
"07YZf4WDAMNwqr4jfgOZ8y",22/04/20,81,7568577
"4gzpq5DPGxSnKTe4SA8HAU",22/04/20,89,25452362
"0N0d3kjwdY2h7UVuTdJGfp",22/04/20,69,342118
"6jJ0s89eD6GaHleKKya26X",22/04/20,86,15241408
"0du5cEVh5yTK9QJze8zA0C",22/04/20,88,24883886
"7o95ZoZt5ZYn31e9z1Hc0a",22/04/20,68,994576
"3r17AfJCCUqC9Lf0OAc73G",22/04/20,72,3688456
"26dSoYclwsYLMAKD3tpOr4",22/04/20,81,7229534
"3BmGtnKgCSGYIUhmivXKWX",22/04/20,78,6427417
"3vAaWhdBR38Q02ohXqaNHT",22/04/20,70,1793496
"5e4Dhzv426EvQe3aDb64jL",22/04/20,73,1895993
"3QLIkT4rD2FMusaqmkepbq",22/04/20,69,795138
"1pgtr4nhBQjp9oCUBPyYWh",22/04/20,64,107464
"5MmVJVhhYKQ86izuGHzJYA",22/04/20,69,988001
"5MspMQqdVbdwP6ax3GXqum",22/04/20,67,782727
"5DYAABs8rkY9VhwtENoQCz",22/04/20,69,998744
"6DIS6PRrLS3wbnZsf7vYic",22/04/20,72,1563305
"2Hjj68yyUPiC0HKEOigcEp",22/04/20,68,675526
"0SdiiPkr02EUdekHZJkt58",22/04/20,62,276116
"7mEIug7XUlQHikrFxjTWes",22/04/20,72,1085754
"2sil8z5kiy4r76CRTXxBCA",22/04/20,72,1586900
"5rSXSAkZ67PYJSvpUpkOr7",22/04/20,80,3133345
"6sFIWsNpZYqfjUpaCgueju",22/04/20,75,4022841
"2oX42qP5ineK3hrhBECLmj",22/04/20,77,759341
"0MlOPi3zIDMVrfA9R04Fe3",22/04/20,69,1019512
"7dOBabd5O4CvKrg4iriHTM",22/04/20,71,1209796
"0uq5PttqEjj3IH1bzwcrXF",22/04/20,71,1714127
"0a1gHP0HAqALbEyxaD5Ngn",22/04/20,74,2320095
"0L6Gwm0JDrgIQJfjarWSUR",22/04/20,60,185913
"0dlOr0VIysztGWvU1dpjmP",22/04/20,65,534636
"6yJCxee7QumYr820xdIsjo",22/04/20,76,2088007
"4XSTvtAr5tA6YbCchr5TQI",22/04/20,39,354
"6deZN1bslXzeGvOLaLMOIF",22/04/20,78,4290035
"1kM5rgJvkiDMOoKX56H6pX",22/04/20,62,358846
"2iEvnFsWxR0Syqu2JNopAd",22/04/20,70,587637
"4q3ewBCX7sLwd24euuV69X",22/04/20,100,20615010
"2LIk90788K0zvyj2JJVwkJ",22/04/20,81,223407
"246dkjvS1zLTtiykXe5h60",22/04/20,95,24491118
"757aE44tKEUQEqRuT6GnEB",22/04/20,93,2314963
"699OTQXzgjhIYAHMy9RyPD",22/04/20,83,3422374
"7uaIm6Pw7xplS8Dy06V6pT",22/04/20,85,281047
"1vyhD5VmyZ7KMfW5gqLgo5",22/04/20,97,19123405
"5Rl15oVamLq7FbSb0NNBNy",22/04/20,88,6050066
"1mcTU81TzQhprhouKaTkpq",22/04/20,89,872084
"0vRvGUQVUjytro0xpb26bs",22/04/20,84,334971
"28gNT5KBp7IjEOQoevXf9N",22/04/20,86,1361228
"6P5NO5hzJbuOqSdyPB7SJM",22/04/20,77,153415
"0YbodxZ8dsnWW002EWS51w",22/04/20,28,4298
"0DTHMLPSmN9DLQdi0Di5ND",22/04/20,31,12929
"64tzIMKX4Npx37YLcNZZNC",22/04/20,34,6908
"0p4nmQO2msCgU4IF37Wi3j",24/04/20,79,5758823
"3rIZMv9rysU7JkLzEaC5Jp",24/04/20,73,1968655
"5tKXB9uuebKE34yowVaU3C",24/04/20,68,538986
"3e7awlrlDSwF3iM0WBjGMp",21/04/20,83,7320727
"26VFTg2z8YR0cCuwLzESi2",21/04/20,90,10299167
"1uNFoZAHBGtllmzznpCI3s",21/04/20,95,34403677
"7qG3b048QCHVRO5Pv1T5lw",21/04/20,79,9281109
"5YGY8feqx7naU7z4HrwZM6",21/04/20,83,11449152
"6vWDO969PvNqNYHIOW5v0m",21/04/20,88,22612079
"0EmeFodog0BfCgMzAIvKQp",21/04/20,86,18641135
"60rpJ9SgigSd16DOAG7GSa",21/04/20,75,157601
"5KNNVgR6LBIABRIomyCwKJ",21/04/20,77,593970
"2jku7tDXc6XoB6MO2hFuqg",21/04/20,88,2905370
"3DiDSECUqqY1AuBP8qtaIa",21/04/20,82,7447414
"1Xyo4u8uXC1ZmMpatF05PJ",21/04/20,98,20105504
"4O15NlyKLIASxsJ0PrXPfz",21/04/20,95,8486939
"21E3waRsmPlU7jZsS13rcj",21/04/20,80,5213674
"6zFYqv1mOsgBRQbae3JJ9e",21/04/20,79,2556816
"3Y3xIwWyq5wnNHPp5gPjOW",21/04/20,70,523799
"3Z02hBLubJxuFJfhacLSDc",21/04/20,77,1571768
"2BTZIqw0ntH9MvilQ3ewNY",21/04/20,72,1230764
"1dfeR4HaWDbWqFHLkxsg1d",21/04/20,89,25221186
"72OaDtakiy6yFqkt4TsiFt",21/04/20,72,1528389
"3PhoLpVuITZKcymswpck5b",21/04/20,84,4952289
"7xkAwz0bQTGDSbkofyQt3U",21/04/20,64,411525
"58lV9VcRSjABbAbfWS6skp",21/04/20,80,7682913
"0C8ZW7ezQVs4URX5aX7Kqx",21/04/20,89,20346451
"6L1XC7NrmgWRlwAeLJvVtA",21/04/20,71,25877
"6KImCVD70vtIoJWnq6nGn3",21/04/20,90,6875023
"06HL4z0CvFAxyc27GXpf02",21/04/20,92,28516811
"1zNqDE7qDGCsyzJwohVaoX",21/04/20,83,5714783
"0hEurMDQu99nJRq8pTxO14",21/04/20,84,4504539
"2wY79sveU1sp5g7SokKOiI",21/04/20,89,12451938
"4GNC7GD6oZMSxPGyXy4MNB",21/04/20,89,3200741
"1KCSPY1glIKqW2TotWuXOR",21/04/20,83,8409756
"6qqNVTkY8uBg9cP3Jd7DAH",21/04/20,95,24535752
"7gOdHgIoIKoe4i9Tta6qdD",21/04/20,85,3948365
"4npEfmQ6YuiwW1GpUmaq3F",21/04/20,86,1439784
"1Hsdzj7Dlq2I7tHP7501T4",21/04/20,84,5043053
"6M2wZ9GZgrQXHCFfjv46we",21/04/20,95,16437833
"1MIVXf74SZHmTIp4V4paH4",21/04/20,80,713208
"2kRfqPViCqYdSGhYSM9R0Q",21/04/20,81,1816148
"6DgP9otnZw5z6daOntINxp",21/04/20,72,39653
"1HY2Jd0NmPuamShAr6KMms",21/04/20,88,11321955
"3MZsBdqDrRTJihTHQrO6Dq",21/04/20,84,2495474
"1Y8cdNmUJH7yBTd9yOvr5i",21/04/20,75,3977800
"0TImkz4nPqjegtVSMZnMRq",21/04/20,71,2081925
"5cj0lLjcoR7YOSnhnX0Po5",21/04/20,90,1606179
"3TVXtAsR1Inumwj472S9r4",21/04/20,98,46297755
"4r63FhuTkUYltbVAg5TQnk",21/04/20,93,2746890
"3YQKmKGau1PzlVlkL1iodx",21/04/20,86,16798174
"2NjfBq1NflQcKSeiDooVjY",21/04/20,88,1030950
"3FUY2gzHeIiaesXtOAdB7A",21/04/20,76,3234744
"4phGZZrJZRo4ElhRtViYdl",21/04/20,79,5229232
"0C0XlULifJtAgn6ZNCW2eu",21/04/20,80,5291483
"6wPhSqRtPu1UhRCDX5yaDJ",21/04/20,74,3398682
"5ILrArfIV0tMURcHJN8Q07",21/04/20,67,390735
"6Ff53KvcvAj5U7Z1vojB5o",21/04/20,72,1245270
"0p4nmQO2msCgU4IF37Wi3j",21/04/20,79,5748531
"6JMHws5haIO6V35YNYDnDw",21/04/20,63,237073
"07YZf4WDAMNwqr4jfgOZ8y",21/04/20,81,7565382
"4gzpq5DPGxSnKTe4SA8HAU",21/04/20,89,25438677
"0N0d3kjwdY2h7UVuTdJGfp",21/04/20,69,341958
"6jJ0s89eD6GaHleKKya26X",21/04/20,86,15233842
"0du5cEVh5yTK9QJze8zA0C",21/04/20,88,24868300
"7o95ZoZt5ZYn31e9z1Hc0a",21/04/20,68,993908
"3r17AfJCCUqC9Lf0OAc73G",21/04/20,72,3686473
"26dSoYclwsYLMAKD3tpOr4",21/04/20,81,7225658
"3BmGtnKgCSGYIUhmivXKWX",21/04/20,78,6423971
"3vAaWhdBR38Q02ohXqaNHT",21/04/20,70,1792484
"5e4Dhzv426EvQe3aDb64jL",21/04/20,73,1894962
"3QLIkT4rD2FMusaqmkepbq",21/04/20,69,795031
"1pgtr4nhBQjp9oCUBPyYWh",21/04/20,64,107339
"5MmVJVhhYKQ86izuGHzJYA",21/04/20,69,987606
"5MspMQqdVbdwP6ax3GXqum",21/04/20,67,781926
"5DYAABs8rkY9VhwtENoQCz",21/04/20,69,998319
"6DIS6PRrLS3wbnZsf7vYic",21/04/20,72,1562608
"2Hjj68yyUPiC0HKEOigcEp",21/04/20,68,675167
"0SdiiPkr02EUdekHZJkt58",21/04/20,62,275945
"7mEIug7XUlQHikrFxjTWes",21/04/20,72,1084493
"2sil8z5kiy4r76CRTXxBCA",21/04/20,72,1585915
"5rSXSAkZ67PYJSvpUpkOr7",21/04/20,80,3131019
"6sFIWsNpZYqfjUpaCgueju",21/04/20,75,4021065
"2oX42qP5ineK3hrhBECLmj",21/04/20,77,758868
"0MlOPi3zIDMVrfA9R04Fe3",21/04/20,69,1018890
"7dOBabd5O4CvKrg4iriHTM",21/04/20,71,1208821
"0uq5PttqEjj3IH1bzwcrXF",21/04/20,71,1712514
"0a1gHP0HAqALbEyxaD5Ngn",21/04/20,74,2318708
"0L6Gwm0JDrgIQJfjarWSUR",21/04/20,60,185787
"0dlOr0VIysztGWvU1dpjmP",21/04/20,65,534285
"6yJCxee7QumYr820xdIsjo",21/04/20,76,2086399
"4XSTvtAr5tA6YbCchr5TQI",21/04/20,39,353
"6deZN1bslXzeGvOLaLMOIF",21/04/20,78,4287898
"1kM5rgJvkiDMOoKX56H6pX",21/04/20,62,358584
"2iEvnFsWxR0Syqu2JNopAd",21/04/20,70,587207
"4q3ewBCX7sLwd24euuV69X",21/04/20,100,20590410
"2LIk90788K0zvyj2JJVwkJ",21/04/20,81,222161
"246dkjvS1zLTtiykXe5h60",21/04/20,95,24460203
"757aE44tKEUQEqRuT6GnEB",21/04/20,93,2305171
"699OTQXzgjhIYAHMy9RyPD",21/04/20,83,3414659
"7uaIm6Pw7xplS8Dy06V6pT",21/04/20,85,279850
"1vyhD5VmyZ7KMfW5gqLgo5",21/04/20,97,19101043
"5Rl15oVamLq7FbSb0NNBNy",21/04/20,88,6046025
"1mcTU81TzQhprhouKaTkpq",21/04/20,89,867162
"0vRvGUQVUjytro0xpb26bs",21/04/20,84,333886
"28gNT5KBp7IjEOQoevXf9N",21/04/20,86,1346813
"6P5NO5hzJbuOqSdyPB7SJM",21/04/20,77,152770
"0YbodxZ8dsnWW002EWS51w",21/04/20,28,4288
"0DTHMLPSmN9DLQdi0Di5ND",21/04/20,31,12904
"64tzIMKX4Npx37YLcNZZNC",21/04/20,34,6895
"69GGBxA162lTqCwzJG5jLp",24/04/20,88,15972925
"3fMbdgg4jU18AjLCKBhRSm",24/04/20,84,14414406
"1GxkXlMwML1oSg5eLPiAz3",24/04/20,77,3816111
"5JZ7CnR6gTvEMKX4g70Amv",24/04/20,89,2669994
"3Lj4Qc3mpCoyA43Gz7DibF",24/04/20,26,157
"7oeuJSyVZTCkm3BurLz8cG",24/04/20,53,10441
"1EOuZ9k42Xpo2pGtpv986O",24/04/20,40,6774
"5Pqx4mXYDGIDcg8E5FYjZ8",24/04/20,56,16991
"0ywlMjAP1Sn2yrXn9oEHQB",24/04/20,9,92
"01lbqGTSuT9Jr3gMwiF3Xw",24/04/20,50,32301
"4qEwU3zQyCd1JkSJisFUuY",24/04/20,25,2819
"4KcXOZaofRdvBDl0b8LOYM",24/04/20,39,1812
"0FkC6ADT1KhZkQe1o3Ykeu",24/04/20,26,2363
"4rNhP2V4a54UCel3QaVgGp",24/04/20,27,149
"5e7T6HgLUX7hDhKSF7DFE7",24/04/20,35,1413
"1S0uvW1rgvtkNGma9su3fJ",24/04/20,58,293744
"5oZ0cR8xbAQyt85ZzwWs3H",24/04/20,21,252
"2mBJXhOnDZnZFxvoaGsZlJ",24/04/20,20,204
"6ay9YyFyAgf6eORHdLKKDf",24/04/20,31,980
"1mORehSVEd7lcaT2d7Sl2K",24/04/20,60,433633
"0Mt9IxntWHsf793bLZhQ9P",24/04/20,45,23964
"0raZp61hFiFlRDWtEqX1HK",24/04/20,27,2050
"2aenOcvulZ1Zltq7bAdbi4",24/04/20,44,15882
"4rGWpZenGw3V8eIx1GRHbz",24/04/20,12,209
"6NdzNrBP8Jbhzp6h7yojht",24/04/20,55,41761
"62HcvUj43NJbUB70pjC2Uk",24/04/20,16,283
"03Xxe7sWXZW0NlayYQQHIn",24/04/20,36,1650
"4H7QVpyCHkaUeEOpCPzZQk",24/04/20,28,3604
"1whjlG0NSaQytgDIWz10GS",24/04/20,46,35437
"3bLSAQPeix7Xm2e5Gtn48R",24/04/20,60,151456
"1n5YEhuNLUQG4fyhft986d",24/04/20,31,8949
"62aOuuT7lqJXkmMJcH8w1C",24/04/20,29,2822
"6zoDxs0nnHuD3dKmi7xIIj",24/04/20,40,6038
"1D9BiGJs3fNXxVidkbKn0M",24/04/20,39,3234
"5e5Zm5z8OPycf55hgDxKIc",24/04/20,33,2373
"1OuxoQIMrPUQOoshgkopYx",24/04/20,37,15165
"79bxUQsBIXO8nVLB9fYKf7",24/04/20,67,496798
"3JlzEFwarS8ZcCGNFy11y4",24/04/20,57,67511
"1XgFuvRd7r5g0h844A5ZUQ",24/04/20,69,829523
"6Q192DXotxtaysaqNPy5yR",24/04/20,78,6327015
"2d3VHzlOEwXvmBdS4pzOPL",24/04/20,64,716577
"5Z1CCuBsyhEHngq3U5IraY",24/04/20,74,1561157
"2gsggkzM5R49q6jpPvazou",24/04/20,75,7345066
"3nlHsNqwCSvT988ZfSW1Yh",24/04/20,67,537060
"543ccHFPnZfJMD8tRGPtu7",24/04/20,64,110734
"2lKeiALM1T2TZrOiTYlLNA",24/04/20,59,26643
"4SqTiwOEdYrNayaGMkc7ia",24/04/20,68,214527
"57bUPid8xztkieZfS7OlEV",24/04/20,69,1032739
"4GvEc3ANtPPjt1ZJllr5Zl",24/04/20,85,3153516
"0hCNtLu0JehylgoiP8L4Gh",24/04/20,91,17503831
"1i8SpTcr7yvPOmcqrbnVXY",24/04/20,93,22583702
